type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-09-29 14:47:49,47.69170326,17.63152133,4,115.237,44.152,9.730,335,17,27,,
T,2021-09-29 14:47:50,47.69178275,17.63146598,4,115.135,44.152,9.930,334,14,27,,
T,2021-09-29 14:47:51,47.69186356,17.63140673,4,114.907,44.152,10.440,334,18,27,,
T,2021-09-29 14:47:52,47.69195190,17.63134011,4,114.335,44.152,11.240,333,18,27,,
T,2021-09-29 14:47:53,47.69204568,17.63126983,4,113.768,44.152,11.540,333,11,27,,
T,2021-09-29 14:47:54,47.69213797,17.63120649,4,113.579,44.151,11.490,336,11,27,,
T,2021-09-29 14:47:55,47.69223188,17.63114538,4,113.318,44.151,11.290,337,12,27,,
T,2021-09-29 14:47:56,47.69233032,17.63108508,4,112.881,44.151,11.320,338,12,27,,
T,2021-09-29 14:47:57,47.69242238,17.63102738,4,112.635,44.151,11.070,337,12,27,,
T,2021-09-29 14:47:58,47.69251163,17.63097159,4,112.050,44.151,11.020,337,11,27,,
T,2021-09-29 14:47:59,47.69260272,17.63091402,4,111.819,44.150,10.960,337,14,27,,
T,2021-09-29 14:48:00,47.69269108,17.63085728,4,111.839,44.150,10.710,337,12,27,,
T,2021-09-29 14:48:01,47.69277522,17.63080337,4,111.858,44.150,9.800,337,11,26,,
T,2021-09-29 14:48:02,47.69285389,17.63075273,4,111.986,44.150,9.250,337,13,26,,
T,2021-09-29 14:48:03,47.69292669,17.63070706,4,111.944,44.150,8.390,337,11,26,,
T,2021-09-29 14:48:04,47.69298810,17.63066832,4,112.183,44.149,6.300,337,12,26,,
T,2021-09-29 14:48:05,47.69302983,17.63064114,4,112.309,44.149,4.150,337,13,25,,
T,2021-09-29 14:48:06,47.69305805,17.63062327,4,112.148,44.149,2.630,337,13,25,,
T,2021-09-29 14:48:07,47.69307484,17.63061311,4,112.437,44.149,1.480,337,16,25,,
T,2021-09-29 14:48:08,47.69308353,17.63060814,4,113.042,44.149,0.670,337,18,25,,
T,2021-09-29 14:48:09,47.69308983,17.63060549,4,112.915,44.149,0.510,338,16,25,,
T,2021-09-29 14:48:10,47.69309241,17.63060452,4,112.824,44.149,0.320,337,13,25,,
T,2021-09-29 14:48:11,47.69309211,17.63060354,4,112.806,44.149,0.190,337,14,25,,
T,2021-09-29 14:48:12,47.69309323,17.63060236,4,112.908,44.149,0.000,,14,25,,
T,2021-09-29 14:48:13,47.69309317,17.63060236,4,112.907,44.149,0.000,,13,25,,
T,2021-09-29 14:48:14,47.69309446,17.63060124,4,112.982,44.149,0.200,337,11,25,,
T,2021-09-29 14:48:15,47.69309987,17.63059839,4,113.079,44.149,1.000,337,13,25,,
T,2021-09-29 14:48:16,47.69311096,17.63059181,4,113.195,44.149,1.580,337,11,25,,
T,2021-09-29 14:48:17,47.69312692,17.63058206,4,113.191,44.149,2.250,337,13,25,,
T,2021-09-29 14:48:18,47.69314327,17.63057084,4,113.385,44.149,1.860,338,13,25,,
T,2021-09-29 14:48:19,47.69315869,17.63056161,4,113.145,44.149,1.540,338,14,25,,
T,2021-09-29 14:48:20,47.69317171,17.63055276,4,112.906,44.149,1.400,338,12,25,,
T,2021-09-29 14:48:21,47.69318438,17.63054611,4,112.798,44.149,1.360,338,16,25,,
T,2021-09-29 14:48:22,47.69319222,17.63054065,4,112.805,44.149,0.940,338,14,25,,
T,2021-09-29 14:48:23,47.69319751,17.63053675,4,112.706,44.149,0.450,338,15,25,,
T,2021-09-29 14:48:24,47.69320129,17.63053430,4,112.720,44.149,0.420,338,13,25,,
T,2021-09-29 14:48:25,47.69320479,17.63053238,4,112.624,44.149,0.390,338,12,25,,
T,2021-09-29 14:48:26,47.69320519,17.63053219,4,112.523,44.149,0.000,,13,24,,
T,2021-09-29 14:48:27,47.69320328,17.63053339,4,112.714,44.149,0.000,,14,24,,
T,2021-09-29 14:48:28,47.69320323,17.63053268,4,112.380,44.149,0.000,,14,24,,
T,2021-09-29 14:48:29,47.69320326,17.63053264,4,112.382,44.149,0.000,,14,24,,
T,2021-09-29 14:48:30,47.69320326,17.63053265,4,112.383,44.149,0.000,,14,24,,
T,2021-09-29 14:48:31,47.69320979,17.63052916,4,112.558,44.149,1.630,338,14,24,,
T,2021-09-29 14:48:32,47.69322306,17.63051971,4,112.689,44.149,1.710,337,15,24,,
T,2021-09-29 14:48:33,47.69323337,17.63051312,4,112.971,44.149,1.310,337,13,24,,
T,2021-09-29 14:48:34,47.69324579,17.63050550,4,112.576,44.149,1.720,337,12,24,,
T,2021-09-29 14:48:35,47.69326428,17.63049419,4,112.480,44.149,2.720,336,12,24,,
T,2021-09-29 14:48:36,47.69328986,17.63047814,4,112.295,44.149,3.080,336,10,24,,
T,2021-09-29 14:48:37,47.69331158,17.63046232,4,112.355,44.149,2.770,336,12,24,,
T,2021-09-29 14:48:38,47.69332486,17.63044975,4,112.383,44.149,1.900,335,14,24,,
T,2021-09-29 14:48:39,47.69334054,17.63043767,4,112.362,44.149,1.760,335,15,24,,
T,2021-09-29 14:48:40,47.69335584,17.63042743,4,113.263,44.149,1.860,335,15,24,,
T,2021-09-29 14:48:41,47.69337378,17.63041586,4,113.492,44.149,2.010,335,18,23,,
T,2021-09-29 14:48:42,47.69339046,17.63040486,4,113.493,44.148,1.820,335,14,23,,
T,2021-09-29 14:48:43,47.69340500,17.63039498,4,113.351,44.148,1.800,335,13,23,,
T,2021-09-29 14:48:44,47.69342755,17.63038121,10,113.620,44.148,3.040,335,15,23,,
T,2021-09-29 14:48:45,47.69346116,17.63036058,10,113.389,44.148,4.860,335,15,25,,
T,2021-09-29 14:48:46,47.69349940,17.63033782,10,113.626,44.148,4.860,337,16,25,,
T,2021-09-29 14:48:47,47.69353407,17.63031735,10,113.882,44.148,3.690,338,15,26,,
T,2021-09-29 14:48:48,47.69356337,17.63029864,10,113.859,44.148,3.220,338,18,26,,
T,2021-09-29 14:48:49,47.69358668,17.63028600,10,114.588,44.148,2.720,338,15,26,,
T,2021-09-29 14:48:50,47.69361296,17.63027539,10,115.669,44.148,2.110,338,15,26,,
T,2021-09-29 14:48:51,47.69363108,17.63026596,10,115.013,44.148,1.690,338,15,26,,
T,2021-09-29 14:48:52,47.69364548,17.63025787,10,114.451,44.148,1.480,338,16,26,,
T,2021-09-29 14:48:53,47.69365657,17.63025146,10,113.855,44.148,1.150,338,17,26,,
T,2021-09-29 14:48:54,47.69366248,17.63024761,10,114.299,44.148,0.630,337,15,26,,
T,2021-09-29 14:48:55,47.69366783,17.63024505,10,114.202,44.148,0.450,337,14,26,,
T,2021-09-29 14:48:56,47.69367144,17.63024305,10,114.285,44.148,0.340,337,14,26,,
T,2021-09-29 14:48:57,47.69367449,17.63024239,10,113.655,44.148,0.000,,10,26,,
T,2021-09-29 14:48:58,47.69367448,17.63024240,10,113.653,44.148,0.000,,13,26,,
T,2021-09-29 14:48:59,47.69367448,17.63024240,10,113.653,44.148,0.000,,13,26,,
T,2021-09-29 14:49:00,47.69367447,17.63024240,10,113.654,44.148,0.000,,13,26,,
T,2021-09-29 14:49:01,47.69367447,17.63024240,10,113.655,44.148,0.000,,13,27,,
T,2021-09-29 14:49:02,47.69367547,17.63024195,10,113.868,44.148,0.210,337,13,27,,
T,2021-09-29 14:49:03,47.69367765,17.63024165,10,113.993,44.148,0.160,337,14,27,,
T,2021-09-29 14:49:04,47.69367760,17.63024166,10,113.993,44.148,0.000,,12,27,,
T,2021-09-29 14:49:05,47.69367760,17.63024167,10,113.993,44.148,0.000,,14,27,,
T,2021-09-29 14:49:06,47.69367759,17.63024168,10,113.993,44.148,0.000,,11,27,,
T,2021-09-29 14:49:07,47.69367759,17.63024169,10,113.993,44.148,0.000,,11,26,,
T,2021-09-29 14:49:08,47.69367759,17.63024169,10,113.996,44.148,0.000,,13,26,,
T,2021-09-29 14:49:09,47.69367761,17.63024169,10,113.992,44.148,0.000,,12,26,,
T,2021-09-29 14:49:10,47.69367761,17.63024169,10,113.992,44.148,0.000,,12,26,,
T,2021-09-29 14:49:11,47.69367761,17.63024166,10,113.992,44.148,0.000,,13,26,,
T,2021-09-29 14:49:12,47.69367760,17.63024167,10,113.992,44.148,0.000,,12,26,,
T,2021-09-29 14:49:13,47.69367761,17.63024165,10,113.992,44.148,0.000,,13,25,,
T,2021-09-29 14:49:14,47.69367761,17.63024167,10,113.992,44.148,0.000,,14,25,,
T,2021-09-29 14:49:15,47.69367760,17.63024166,10,113.992,44.148,0.000,,13,25,,
T,2021-09-29 14:49:16,47.69368387,17.63023734,10,114.852,44.148,0.920,337,12,25,,
T,2021-09-29 14:49:17,47.69369327,17.63023147,10,114.830,44.148,1.290,337,14,25,,
T,2021-09-29 14:49:18,47.69370460,17.63022483,10,114.692,44.148,1.210,337,18,25,,
T,2021-09-29 14:49:19,47.69371655,17.63021822,10,114.836,44.148,1.240,338,15,25,,
T,2021-09-29 14:49:20,47.69372995,17.63021078,10,114.808,44.148,1.710,338,14,25,,
T,2021-09-29 14:49:21,47.69374302,17.63020261,10,114.834,44.148,1.460,339,14,25,,
T,2021-09-29 14:49:22,47.69375053,17.63019917,10,114.800,44.148,0.530,339,14,25,,
T,2021-09-29 14:49:23,47.69375678,17.63019690,10,115.324,44.148,0.510,339,16,25,,
T,2021-09-29 14:49:24,47.69376052,17.63019526,10,115.344,44.148,0.470,339,16,26,,
T,2021-09-29 14:49:25,47.69376315,17.63019436,10,115.444,44.148,0.000,,15,26,,
T,2021-09-29 14:49:26,47.69376282,17.63019407,10,115.471,44.148,0.000,,17,26,,
T,2021-09-29 14:49:27,47.69376282,17.63019410,10,115.471,44.148,0.000,,17,26,,
T,2021-09-29 14:49:28,47.69376281,17.63019409,10,115.470,44.148,0.000,,15,26,,
T,2021-09-29 14:49:29,47.69376279,17.63019411,10,115.471,44.148,0.000,,17,26,,
T,2021-09-29 14:49:30,47.69376281,17.63019409,10,115.470,44.148,0.000,,17,26,,
T,2021-09-29 14:49:31,47.69376284,17.63019408,10,115.470,44.148,0.000,,13,26,,
T,2021-09-29 14:49:32,47.69376560,17.63019422,10,115.830,44.148,0.850,339,16,26,,
T,2021-09-29 14:49:33,47.69377101,17.63019238,10,115.934,44.148,0.560,340,17,26,,
T,2021-09-29 14:49:34,47.69377446,17.63019242,10,116.147,44.148,0.000,,17,26,,
T,2021-09-29 14:49:35,47.69377510,17.63019313,10,116.293,44.148,0.000,,14,26,,
T,2021-09-29 14:49:36,47.69377511,17.63019313,10,116.293,44.148,0.000,,15,25,,
T,2021-09-29 14:49:37,47.69377836,17.63019364,10,116.544,44.148,0.210,340,16,25,,
T,2021-09-29 14:49:38,47.69378076,17.63019322,10,116.579,44.148,0.270,340,15,25,,
T,2021-09-29 14:49:39,47.69378719,17.63018965,10,116.391,44.148,1.020,340,12,25,,
T,2021-09-29 14:49:40,47.69379187,17.63018452,10,117.088,44.148,0.820,340,15,24,,
T,2021-09-29 14:49:41,47.69379550,17.63018302,10,117.397,44.148,0.180,340,15,24,,
T,2021-09-29 14:49:42,47.69379511,17.63018044,10,118.413,44.148,0.000,,15,24,,
T,2021-09-29 14:49:43,47.69379895,17.63017839,10,118.630,44.148,0.920,339,17,24,,
T,2021-09-29 14:49:44,47.69381043,17.63017323,10,119.457,44.147,2.450,339,15,24,,
T,2021-09-29 14:49:45,47.69383847,17.63016318,10,119.319,44.147,3.180,341,16,24,,
T,2021-09-29 14:49:46,47.69386314,17.63015418,10,119.402,44.147,2.830,344,17,24,,
T,2021-09-29 14:49:47,47.69388891,17.63014891,10,119.090,44.147,2.700,346,16,23,,
T,2021-09-29 14:49:48,47.69392159,17.63014457,10,118.597,44.147,3.910,351,15,23,,
T,2021-09-29 14:49:49,47.69396770,17.63014616,10,117.499,44.147,5.720,360,15,25,,
T,2021-09-29 14:49:50,47.69401475,17.63015797,10,117.512,44.147,5.520,10,21,26,,
T,2021-09-29 14:49:51,47.69406396,17.63017578,4,117.601,44.147,5.240,14,21,26,,
T,2021-09-29 14:49:52,47.69410840,17.63018884,4,117.288,44.147,4.780,10,18,26,,
T,2021-09-29 14:49:53,47.69415061,17.63019001,4,116.521,44.147,4.550,359,18,26,,
T,2021-09-29 14:49:54,47.69418936,17.63018137,4,116.584,44.147,4.300,345,19,26,,
T,2021-09-29 14:49:55,47.69422536,17.63015858,4,116.669,44.147,4.320,331,17,26,,
T,2021-09-29 14:49:56,47.69425616,17.63012447,4,116.652,44.146,3.730,318,16,27,,
T,2021-09-29 14:49:57,47.69427426,17.63008778,4,116.618,44.146,3.150,308,19,27,,
T,2021-09-29 14:49:58,47.69428903,17.63005499,4,116.853,44.146,2.800,300,20,27,,
T,2021-09-29 14:49:59,47.69430022,17.63001129,4,116.137,44.146,3.880,289,20,27,,
T,2021-09-29 14:50:00,47.69430501,17.62995323,4,115.786,44.146,4.860,276,20,27,,
T,2021-09-29 14:50:01,47.69430014,17.62989197,4,115.741,44.146,4.510,261,20,27,,
T,2021-09-29 14:50:02,47.69428790,17.62984081,4,115.428,44.146,3.570,249,22,27,,
T,2021-09-29 14:50:03,47.69427391,17.62980113,4,115.207,44.146,3.140,238,22,27,,
T,2021-09-29 14:50:04,47.69425861,17.62977474,4,115.235,44.146,2.080,228,21,27,,
T,2021-09-29 14:50:05,47.69424941,17.62976134,4,114.827,44.146,1.040,223,22,27,,
T,2021-09-29 14:50:06,47.69424280,17.62975466,4,114.083,44.146,0.740,219,18,27,,
T,2021-09-29 14:50:07,47.69423247,17.62974432,4,113.852,44.147,2.010,213,20,27,,
T,2021-09-29 14:50:08,47.69421177,17.62973066,4,113.822,44.147,2.940,204,20,27,,
T,2021-09-29 14:50:09,47.69418257,17.62971589,4,113.828,44.147,3.670,196,20,27,,
T,2021-09-29 14:50:10,47.69414890,17.62970512,4,113.661,44.147,3.720,190,20,27,,
T,2021-09-29 14:50:11,47.69411486,17.62969955,4,113.542,44.147,4.000,183,19,27,,
T,2021-09-29 14:50:12,47.69407575,17.62969761,4,112.991,44.147,4.420,176,21,27,,
T,2021-09-29 14:50:13,47.69404247,17.62969604,4,112.509,44.147,3.640,178,22,27,,
T,2021-09-29 14:50:14,47.69400997,17.62968808,4,112.295,44.147,3.510,187,21,27,,
T,2021-09-29 14:50:15,47.69397638,17.62966869,4,112.161,44.147,4.460,198,20,27,,
T,2021-09-29 14:50:16,47.69393992,17.62963986,4,112.212,44.147,4.580,207,20,27,,
T,2021-09-29 14:50:17,47.69390768,17.62961053,4,112.254,44.147,3.720,210,20,27,,
T,2021-09-29 14:50:18,47.69388505,17.62958782,4,112.305,44.147,2.860,211,18,27,,
T,2021-09-29 14:50:19,47.69386295,17.62956652,4,112.219,44.147,2.850,211,17,27,,
T,2021-09-29 14:50:20,47.69383601,17.62954081,4,112.272,44.147,3.990,211,18,27,,
T,2021-09-29 14:50:21,47.69380212,17.62950863,4,112.232,44.148,5.320,212,18,27,,
T,2021-09-29 14:50:22,47.69376230,17.62946756,4,112.214,44.148,5.730,213,20,27,,
T,2021-09-29 14:50:23,47.69372118,17.62942496,4,112.245,44.148,5.320,214,18,27,,
T,2021-09-29 14:50:24,47.69368317,17.62938621,4,112.177,44.148,5.070,214,17,27,,
T,2021-09-29 14:50:25,47.69364218,17.62934425,4,112.119,44.148,5.890,214,17,27,,
T,2021-09-29 14:50:26,47.69360143,17.62930023,4,111.967,44.148,5.670,214,16,27,,
T,2021-09-29 14:50:27,47.69356079,17.62925501,4,112.224,44.148,5.460,215,15,27,,
T,2021-09-29 14:50:28,47.69352007,17.62921170,4,112.431,44.148,5.630,215,16,27,,
T,2021-09-29 14:50:29,47.69347661,17.62916642,4,112.433,44.148,6.150,215,14,27,,
T,2021-09-29 14:50:30,47.69343113,17.62911876,4,112.361,44.148,6.630,215,15,27,,
T,2021-09-29 14:50:31,47.69338306,17.62906847,4,112.495,44.149,6.770,214,16,27,,
T,2021-09-29 14:50:32,47.69333218,17.62901819,4,112.574,44.149,6.650,214,17,27,,
T,2021-09-29 14:50:33,47.69327711,17.62896613,4,112.109,44.149,7.590,212,16,27,,
T,2021-09-29 14:50:34,47.69321475,17.62891379,4,111.889,44.149,8.160,210,16,27,,
T,2021-09-29 14:50:35,47.69314947,17.62886104,4,112.436,44.149,8.630,207,16,27,,
T,2021-09-29 14:50:36,47.69307827,17.62880413,4,113.294,44.149,9.060,206,17,27,,
T,2021-09-29 14:50:37,47.69300888,17.62875213,4,113.495,44.149,8.840,206,16,27,,
T,2021-09-29 14:50:38,47.69294041,17.62870254,4,113.481,44.150,8.210,206,19,27,,
T,2021-09-29 14:50:39,47.69287603,17.62865648,4,113.725,44.150,7.710,206,17,27,,
T,2021-09-29 14:50:40,47.69281805,17.62861257,4,113.849,44.150,7.090,207,19,27,,
T,2021-09-29 14:50:41,47.69276511,17.62856886,4,113.970,44.150,5.980,210,20,27,,
T,2021-09-29 14:50:42,47.69272621,17.62853229,4,114.233,44.150,4.960,213,17,27,,
T,2021-09-29 14:50:43,47.69269039,17.62849104,4,114.279,44.150,5.100,218,19,27,,
T,2021-09-29 14:50:44,47.69265648,17.62844028,4,114.410,44.150,5.330,225,20,27,,
T,2021-09-29 14:50:45,47.69262602,17.62839009,4,114.438,44.150,5.850,227,20,27,,
T,2021-09-29 14:50:46,47.69257869,17.62833177,4,114.671,44.150,7.380,215,20,27,,
T,2021-09-29 14:50:47,47.69251883,17.62829822,4,114.641,44.151,7.920,197,24,27,,
T,2021-09-29 14:50:48,47.69244657,17.62826454,4,114.594,44.151,8.690,198,22,27,,
T,2021-09-29 14:50:49,47.69237347,17.62821202,4,114.856,44.151,9.130,208,20,27,,
T,2021-09-29 14:50:50,47.69229977,17.62814061,4,115.658,44.151,9.590,218,19,27,,
T,2021-09-29 14:50:51,47.69224002,17.62806371,4,115.998,44.151,7.530,224,19,27,,
T,2021-09-29 14:50:52,47.69219895,17.62800739,4,115.921,44.151,4.930,226,21,27,,
T,2021-09-29 14:50:53,47.69216935,17.62796236,4,115.951,44.151,4.210,228,20,27,,
T,2021-09-29 14:50:54,47.69214735,17.62792569,4,116.031,44.151,3.380,229,19,27,,
T,2021-09-29 14:50:55,47.69213222,17.62789829,4,116.138,44.152,1.820,230,17,27,,
T,2021-09-29 14:50:56,47.69212428,17.62787719,4,116.300,44.152,1.200,230,19,27,,
T,2021-09-29 14:50:57,47.69211852,17.62786360,4,116.334,44.152,1.520,230,20,27,,
T,2021-09-29 14:50:58,47.69210352,17.62783584,4,115.953,44.152,3.530,230,17,27,,
T,2021-09-29 14:50:59,47.69208001,17.62779301,4,116.168,44.152,4.780,230,17,27,,
T,2021-09-29 14:51:00,47.69205381,17.62774399,4,116.281,44.152,4.560,231,17,27,,
T,2021-09-29 14:51:01,47.69202311,17.62768365,4,116.375,44.152,6.510,232,17,27,,
T,2021-09-29 14:51:02,47.69198226,17.62760716,4,116.454,44.152,8.160,232,18,27,,
T,2021-09-29 14:51:03,47.69192876,17.62751433,4,116.630,44.152,9.770,229,17,27,,
T,2021-09-29 14:51:04,47.69186996,17.62741451,4,117.109,44.152,9.970,227,20,27,,
T,2021-09-29 14:51:05,47.69180735,17.62731346,4,117.483,44.152,10.470,225,17,27,,
T,2021-09-29 14:51:06,47.69174170,17.62721738,4,117.986,44.152,10.340,224,17,27,,
T,2021-09-29 14:51:07,47.69167536,17.62712746,4,118.352,44.153,9.940,222,18,27,,
T,2021-09-29 14:51:08,47.69160485,17.62703645,4,118.672,44.153,10.130,219,20,27,,
T,2021-09-29 14:51:09,47.69153417,17.62695530,4,118.907,44.153,10.470,217,17,27,,
T,2021-09-29 14:51:10,47.69145748,17.62686977,4,119.265,44.153,10.840,216,18,27,,
T,2021-09-29 14:51:11,47.69137806,17.62678691,4,119.266,44.153,10.940,215,17,27,,
T,2021-09-29 14:51:12,47.69129900,17.62670362,4,119.319,44.153,11.160,215,16,27,,
T,2021-09-29 14:51:13,47.69121450,17.62661566,4,119.229,44.154,11.120,215,18,27,,
T,2021-09-29 14:51:14,47.69113376,17.62652886,4,119.185,44.154,11.100,215,16,27,,
T,2021-09-29 14:51:15,47.69105233,17.62644026,4,119.972,44.154,11.140,215,16,27,,
T,2021-09-29 14:51:16,47.69096815,17.62635004,4,119.877,44.154,11.270,216,21,27,,
T,2021-09-29 14:51:17,47.69088862,17.62626435,4,119.272,44.154,11.190,216,17,27,,
T,2021-09-29 14:51:18,47.69080643,17.62617775,4,119.150,44.155,11.110,216,19,27,,
T,2021-09-29 14:51:19,47.69072723,17.62609062,4,119.509,44.155,10.960,216,22,27,,
T,2021-09-29 14:51:20,47.69064773,17.62600758,4,119.016,44.155,10.620,216,21,27,,
T,2021-09-29 14:51:21,47.69056986,17.62592434,4,118.170,44.155,10.140,216,21,27,,
T,2021-09-29 14:51:22,47.69049837,17.62584552,4,118.052,44.155,9.990,217,22,27,,
T,2021-09-29 14:51:23,47.69042944,17.62576482,4,117.843,44.156,9.420,219,22,27,,
T,2021-09-29 14:51:24,47.69036486,17.62568535,4,117.535,44.156,8.580,221,20,27,,
T,2021-09-29 14:51:25,47.69030971,17.62561292,4,117.130,44.156,8.250,223,22,28,,
T,2021-09-29 14:51:26,47.69025746,17.62554166,4,116.851,44.156,7.680,224,20,28,,
T,2021-09-29 14:51:27,47.69020782,17.62546809,4,116.776,44.156,7.860,225,21,28,,
T,2021-09-29 14:51:28,47.69015812,17.62539358,4,116.668,44.156,7.980,226,21,28,,
T,2021-09-29 14:51:29,47.69011228,17.62532222,4,116.011,44.156,7.060,227,22,28,,
T,2021-09-29 14:51:30,47.69007408,17.62525978,4,115.719,44.156,5.670,227,25,28,,
T,2021-09-29 14:51:31,47.69004009,17.62520419,4,115.469,44.157,5.200,227,22,28,,
T,2021-09-29 14:51:32,47.69000792,17.62515170,4,115.264,44.157,5.200,228,24,28,,
T,2021-09-29 14:51:33,47.68997925,17.62510202,4,115.289,44.157,5.120,229,21,28,,
T,2021-09-29 14:51:34,47.68995026,17.62505044,4,115.147,44.157,4.970,230,20,28,,
T,2021-09-29 14:51:35,47.68992213,17.62499931,4,114.988,44.157,5.080,232,20,28,,
T,2021-09-29 14:51:36,47.68989276,17.62494263,4,115.001,44.157,5.590,232,22,28,,
T,2021-09-29 14:51:37,47.68986084,17.62487857,4,114.703,44.157,6.180,233,21,28,,
T,2021-09-29 14:51:38,47.68982982,17.62481521,4,114.476,44.157,5.470,235,19,28,,
T,2021-09-29 14:51:39,47.68980708,17.62476698,4,114.457,44.157,3.400,237,23,28,,
T,2021-09-29 14:51:40,47.68979562,17.62473832,4,114.674,44.157,1.660,238,21,28,,
T,2021-09-29 14:51:41,47.68978966,17.62471923,4,114.846,44.157,1.480,239,22,28,,
T,2021-09-29 14:51:42,47.68978263,17.62469987,4,114.748,44.157,2.060,240,20,28,,
T,2021-09-29 14:51:43,47.68977037,17.62466667,4,114.725,44.157,3.540,242,21,28,,
T,2021-09-29 14:51:44,47.68975791,17.62462639,4,114.733,44.157,3.120,247,23,28,,
T,2021-09-29 14:51:45,47.68975075,17.62458140,4,114.644,44.157,3.410,255,23,28,,
T,2021-09-29 14:51:46,47.68974664,17.62451795,4,114.610,44.157,5.670,265,24,28,,
T,2021-09-29 14:51:47,47.68973985,17.62443869,4,114.352,44.157,6.550,264,23,28,,
T,2021-09-29 14:51:48,47.68971830,17.62435641,4,114.251,44.157,6.560,246,19,28,,
T,2021-09-29 14:51:49,47.68968306,17.62429579,4,114.223,44.157,6.490,225,20,28,,
T,2021-09-29 14:51:50,47.68963917,17.62425363,4,114.119,44.157,5.600,207,23,28,,
T,2021-09-29 14:51:51,47.68959899,17.62423105,4,113.976,44.158,4.470,200,22,28,,
T,2021-09-29 14:51:52,47.68956396,17.62420380,4,113.932,44.158,4.180,208,22,28,,
T,2021-09-29 14:51:53,47.68952352,17.62416040,4,113.679,44.158,6.270,216,21,28,,
T,2021-09-29 14:51:54,47.68947908,17.62409909,4,113.536,44.158,7.400,222,19,28,,
T,2021-09-29 14:51:55,47.68943029,17.62402255,4,113.438,44.158,8.290,227,22,28,,
T,2021-09-29 14:51:56,47.68937420,17.62392778,4,113.674,44.158,9.710,229,17,28,,
T,2021-09-29 14:51:57,47.68931869,17.62383075,4,113.716,44.158,9.830,230,18,28,,
T,2021-09-29 14:51:58,47.68926612,17.62372874,4,114.261,44.158,9.020,232,18,28,,
T,2021-09-29 14:51:59,47.68921900,17.62364142,4,114.322,44.158,7.740,232,21,28,,
T,2021-09-29 14:52:00,47.68918060,17.62356755,4,114.384,44.159,6.270,232,21,28,,
T,2021-09-29 14:52:01,47.68914907,17.62350729,4,114.208,44.159,5.330,232,17,28,,
T,2021-09-29 14:52:02,47.68912286,17.62345627,4,114.209,44.159,4.310,232,21,28,,
T,2021-09-29 14:52:03,47.68910213,17.62341599,4,114.370,44.159,3.450,232,21,28,,
T,2021-09-29 14:52:04,47.68908459,17.62337987,4,114.442,44.159,2.970,233,19,28,,
T,2021-09-29 14:52:05,47.68907062,17.62335290,4,114.451,44.159,2.180,233,20,28,,
T,2021-09-29 14:52:06,47.68906032,17.62333247,4,113.885,44.159,1.960,233,17,28,,
T,2021-09-29 14:52:07,47.68904988,17.62331056,4,114.284,44.159,1.910,232,20,28,,
T,2021-09-29 14:52:08,47.68904025,17.62329390,4,113.952,44.159,1.700,232,21,28,,
T,2021-09-29 14:52:09,47.68902988,17.62327535,4,113.900,44.159,1.750,232,22,28,,
T,2021-09-29 14:52:10,47.68901724,17.62325189,4,113.930,44.159,2.470,231,17,28,,
T,2021-09-29 14:52:11,47.68900394,17.62322503,4,113.905,44.159,2.640,232,17,28,,
T,2021-09-29 14:52:12,47.68898941,17.62319588,4,113.807,44.159,2.620,232,16,28,,
T,2021-09-29 14:52:13,47.68897621,17.62316939,4,113.814,44.159,2.530,232,17,28,,
T,2021-09-29 14:52:14,47.68896250,17.62314377,4,113.446,44.159,2.480,232,19,28,,
T,2021-09-29 14:52:15,47.68894848,17.62311702,4,113.540,44.159,2.740,232,20,28,,
T,2021-09-29 14:52:16,47.68893289,17.62308563,4,113.533,44.159,3.300,232,17,27,,
T,2021-09-29 14:52:17,47.68891491,17.62305120,4,113.617,44.159,3.140,232,17,27,,
T,2021-09-29 14:52:18,47.68889954,17.62302020,4,114.261,44.159,2.320,232,19,27,,
T,2021-09-29 14:52:19,47.68889001,17.62300169,4,113.460,44.159,1.820,232,19,27,,
T,2021-09-29 14:52:20,47.68887963,17.62298113,4,113.645,44.159,1.960,232,20,27,,
T,2021-09-29 14:52:21,47.68886671,17.62295469,4,113.650,44.159,2.760,232,20,27,,
T,2021-09-29 14:52:22,47.68884999,17.62292325,4,113.560,44.159,3.350,232,18,28,,
T,2021-09-29 14:52:23,47.68882580,17.62288124,4,113.661,44.159,4.730,230,16,28,,
T,2021-09-29 14:52:24,47.68879830,17.62283622,4,113.463,44.159,4.650,226,17,28,,
T,2021-09-29 14:52:25,47.68876806,17.62279246,4,113.477,44.160,4.380,225,18,28,,
T,2021-09-29 14:52:26,47.68874203,17.62274835,4,113.447,44.160,4.660,228,21,28,,
T,2021-09-29 14:52:27,47.68871565,17.62268521,4,113.325,44.160,6.220,238,18,28,,
T,2021-09-29 14:52:28,47.68868923,17.62260446,4,113.375,44.160,6.960,247,19,28,,
T,2021-09-29 14:52:29,47.68865657,17.62252281,4,113.517,44.160,7.870,238,20,28,,
T,2021-09-29 14:52:30,47.68861019,17.62243772,4,113.539,44.160,8.600,229,22,28,,
T,2021-09-29 14:52:31,47.68856055,17.62234412,4,113.327,44.160,9.190,231,23,28,,
T,2021-09-29 14:52:32,47.68851455,17.62224031,4,113.504,44.160,9.460,238,19,28,,
T,2021-09-29 14:52:33,47.68847001,17.62212710,4,113.493,44.160,9.830,241,21,28,,
