type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-09-29 05:33:16,47.68770999,17.63632224,4,117.483,44.162,2.310,99,24,25,,
T,2021-09-29 05:33:17,47.68770628,17.63636232,4,117.978,44.162,3.690,98,23,26,,
T,2021-09-29 05:33:18,47.68771771,17.63642590,4,118.018,44.162,5.740,75,21,26,,
T,2021-09-29 05:33:19,47.68774538,17.63649412,4,118.275,44.162,6.290,56,24,27,,
T,2021-09-29 05:33:20,47.68777753,17.63656826,4,118.335,44.162,7.340,56,23,27,,
T,2021-09-29 05:33:21,47.68781697,17.63666092,4,118.620,44.162,8.240,58,21,27,,
T,2021-09-29 05:33:22,47.68785274,17.63675709,4,118.646,44.161,8.490,61,19,27,,
T,2021-09-29 05:33:23,47.68788939,17.63685620,4,118.461,44.161,8.750,61,20,27,,
T,2021-09-29 05:33:24,47.68792793,17.63695973,4,118.391,44.161,8.940,61,18,27,,
T,2021-09-29 05:33:25,47.68796700,17.63706051,4,118.517,44.161,8.480,60,18,27,,
T,2021-09-29 05:33:26,47.68800324,17.63715287,4,118.433,44.161,7.410,60,20,27,,
T,2021-09-29 05:33:27,47.68803377,17.63723080,4,118.742,44.161,6.370,60,21,27,,
T,2021-09-29 05:33:28,47.68806020,17.63729836,4,118.753,44.161,5.470,61,25,27,,
T,2021-09-29 05:33:29,47.68808348,17.63736058,4,118.790,44.161,4.980,61,24,27,,
T,2021-09-29 05:33:30,47.68810255,17.63741501,4,118.748,44.161,4.510,61,21,27,,
T,2021-09-29 05:33:31,47.68812230,17.63746582,4,118.634,44.161,4.260,61,20,28,,
T,2021-09-29 05:33:32,47.68814188,17.63751756,4,118.560,44.161,4.420,61,22,28,,
T,2021-09-29 05:33:33,47.68816179,17.63756766,4,118.473,44.161,4.370,61,24,28,,
T,2021-09-29 05:33:34,47.68817650,17.63760951,4,118.222,44.161,3.030,61,24,28,,
T,2021-09-29 05:33:35,47.68818851,17.63763875,4,118.371,44.161,2.050,60,22,28,,
T,2021-09-29 05:33:36,47.68819430,17.63765552,4,118.359,44.161,1.000,60,25,28,,
T,2021-09-29 05:33:37,47.68819969,17.63766789,4,118.139,44.161,0.920,60,25,28,,
T,2021-09-29 05:33:38,47.68820560,17.63768311,4,118.061,44.161,1.630,60,24,28,,
T,2021-09-29 05:33:39,47.68821553,17.63770831,4,118.345,44.161,2.760,60,24,28,,
T,2021-09-29 05:33:40,47.68823008,17.63774618,4,118.409,44.161,3.380,60,23,28,,
T,2021-09-29 05:33:41,47.68824689,17.63778653,4,118.642,44.160,3.410,60,25,28,,
T,2021-09-29 05:33:42,47.68826157,17.63782611,4,118.645,44.160,3.300,60,25,28,,
T,2021-09-29 05:33:43,47.68827660,17.63786336,4,118.672,44.160,3.230,60,23,28,,
T,2021-09-29 05:33:44,47.68829130,17.63789978,4,118.618,44.160,3.120,60,25,29,,
T,2021-09-29 05:33:45,47.68830494,17.63793578,4,118.654,44.160,3.020,60,24,29,,
T,2021-09-29 05:33:46,47.68832045,17.63797594,4,118.408,44.160,3.840,62,24,29,,
T,2021-09-29 05:33:47,47.68833710,17.63802798,4,118.695,44.160,4.610,65,25,29,,
T,2021-09-29 05:33:48,47.68835311,17.63808241,4,118.600,44.160,4.060,67,23,29,,
T,2021-09-29 05:33:49,47.68836411,17.63812250,4,118.482,44.160,2.630,68,23,29,,
T,2021-09-29 05:33:50,47.68836998,17.63814583,4,118.350,44.160,1.300,68,24,29,,
T,2021-09-29 05:33:51,47.68837221,17.63815916,4,118.361,44.160,0.730,68,24,29,,
T,2021-09-29 05:33:52,47.68837370,17.63816796,4,118.375,44.160,0.760,69,24,29,,
T,2021-09-29 05:33:53,47.68837956,17.63819397,4,118.651,44.160,2.800,71,24,29,,
T,2021-09-29 05:33:54,47.68838533,17.63824459,4,118.674,44.160,4.670,81,23,29,,
T,2021-09-29 05:33:55,47.68838473,17.63830468,4,118.303,44.160,4.440,87,22,29,,
T,2021-09-29 05:33:56,47.68839107,17.63835757,4,118.269,44.160,3.550,80,23,29,,
T,2021-09-29 05:33:57,47.68840398,17.63839723,4,118.185,44.160,3.200,66,25,29,,
T,2021-09-29 05:33:58,47.68842334,17.63843048,4,118.178,44.160,3.210,51,24,29,,
T,2021-09-29 05:33:59,47.68844897,17.63845969,4,118.313,44.160,3.920,41,26,29,,
T,2021-09-29 05:34:00,47.68847974,17.63849836,4,118.649,44.160,5.330,40,27,29,,
T,2021-09-29 05:34:01,47.68852061,17.63855589,4,118.553,44.160,6.320,44,24,29,,
T,2021-09-29 05:34:02,47.68855886,17.63861975,4,118.691,44.160,6.610,51,24,29,,
T,2021-09-29 05:34:03,47.68859180,17.63869131,4,118.493,44.160,6.810,57,23,29,,
T,2021-09-29 05:34:04,47.68862562,17.63877148,4,118.374,44.160,6.990,60,24,29,,
T,2021-09-29 05:34:05,47.68865685,17.63885151,4,118.435,44.159,6.840,62,19,29,,
T,2021-09-29 05:34:06,47.68868891,17.63893292,4,118.432,44.159,7.280,62,21,29,,
T,2021-09-29 05:34:07,47.68871979,17.63901922,4,118.438,44.159,7.410,62,23,29,,
T,2021-09-29 05:34:08,47.68875154,17.63910727,4,118.191,44.159,7.910,63,23,29,,
T,2021-09-29 05:34:09,47.68878547,17.63920584,4,118.070,44.159,8.250,64,22,29,,
T,2021-09-29 05:34:10,47.68881905,17.63930419,4,117.928,44.159,8.330,64,20,29,,
T,2021-09-29 05:34:11,47.68885172,17.63940308,4,117.672,44.159,8.330,65,20,29,,
T,2021-09-29 05:34:12,47.68888310,17.63950171,4,117.568,44.159,8.170,65,23,29,,
T,2021-09-29 05:34:13,47.68891448,17.63959831,4,117.101,44.159,8.060,65,24,29,,
T,2021-09-29 05:34:14,47.68894425,17.63969284,4,117.274,44.159,7.750,65,24,29,,
T,2021-09-29 05:34:15,47.68897466,17.63978396,4,117.019,44.159,7.990,65,25,29,,
T,2021-09-29 05:34:16,47.68900398,17.63987979,4,117.240,44.159,7.950,65,25,29,,
T,2021-09-29 05:34:17,47.68903645,17.63998170,4,117.234,44.159,8.260,65,25,29,,
T,2021-09-29 05:34:18,47.68906826,17.64007934,4,117.163,44.158,8.190,65,20,29,,
T,2021-09-29 05:34:19,47.68909617,17.64017438,4,117.009,44.158,8.270,66,23,29,,
T,2021-09-29 05:34:20,47.68912934,17.64028529,4,116.978,44.158,9.280,67,23,29,,
T,2021-09-29 05:34:21,47.68916427,17.64040396,4,116.918,44.158,10.140,67,21,29,,
T,2021-09-29 05:34:22,47.68920180,17.64052848,4,116.757,44.158,10.320,64,20,29,,
T,2021-09-29 05:34:23,47.68924402,17.64064736,4,116.710,44.158,9.990,62,22,29,,
T,2021-09-29 05:34:24,47.68928401,17.64076006,4,116.617,44.158,9.550,62,20,29,,
T,2021-09-29 05:34:25,47.68932419,17.64087210,4,116.794,44.158,9.080,63,20,29,,
T,2021-09-29 05:34:26,47.68936160,17.64098090,4,116.625,44.158,8.990,63,19,29,,
T,2021-09-29 05:34:27,47.68939918,17.64108402,4,116.494,44.158,8.780,62,22,29,,
T,2021-09-29 05:34:28,47.68943169,17.64117932,4,116.753,44.158,7.310,62,21,29,,
T,2021-09-29 05:34:29,47.68946105,17.64126330,4,116.915,44.158,6.840,63,23,29,,
T,2021-09-29 05:34:30,47.68948742,17.64133913,4,116.805,44.157,6.160,63,22,29,,
T,2021-09-29 05:34:31,47.68950828,17.64140379,4,116.959,44.157,5.050,64,23,29,,
T,2021-09-29 05:34:32,47.68952582,17.64145834,4,116.971,44.157,3.960,65,22,29,,
T,2021-09-29 05:34:33,47.68953768,17.64149642,4,117.002,44.157,2.440,65,23,29,,
T,2021-09-29 05:34:34,47.68954497,17.64151637,4,116.898,44.157,1.410,65,24,29,,
T,2021-09-29 05:34:35,47.68954651,17.64152431,4,117.035,44.157,0.180,65,25,29,,
T,2021-09-29 05:34:36,47.68954585,17.64152586,4,116.919,44.157,0.000,,24,29,,
T,2021-09-29 05:34:37,47.68954600,17.64152594,4,116.831,44.157,0.000,,23,29,,
T,2021-09-29 05:34:38,47.68954599,17.64152593,4,116.831,44.157,0.000,,23,29,,
T,2021-09-29 05:34:39,47.68954599,17.64152592,4,116.830,44.157,0.000,,24,29,,
T,2021-09-29 05:34:40,47.68954598,17.64152592,4,116.830,44.157,0.000,,26,29,,
T,2021-09-29 05:34:41,47.68954598,17.64152589,4,116.830,44.157,0.000,,25,28,,
T,2021-09-29 05:34:42,47.68954597,17.64152589,4,116.830,44.157,0.000,,24,28,,
T,2021-09-29 05:34:43,47.68954600,17.64152590,4,116.830,44.157,0.000,,26,28,,
T,2021-09-29 05:34:44,47.68954598,17.64152592,4,116.830,44.157,0.000,,25,28,,
T,2021-09-29 05:34:45,47.68954597,17.64152594,4,116.831,44.157,0.000,,25,28,,
T,2021-09-29 05:34:46,47.68954599,17.64152593,4,116.831,44.157,0.000,,26,28,,
T,2021-09-29 05:34:47,47.68954599,17.64152592,4,116.829,44.157,0.000,,25,28,,
T,2021-09-29 05:34:48,47.68954598,17.64152592,4,116.829,44.157,0.000,,25,28,,
T,2021-09-29 05:34:49,47.68954597,17.64152592,4,116.829,44.157,0.000,,25,28,,
T,2021-09-29 05:34:50,47.68954598,17.64152594,4,116.827,44.157,0.000,,24,28,,
T,2021-09-29 05:34:51,47.68954599,17.64152592,4,116.830,44.157,0.000,,24,28,,
T,2021-09-29 05:34:52,47.68954598,17.64152594,4,116.830,44.157,0.000,,26,28,,
T,2021-09-29 05:34:53,47.68954599,17.64152593,4,116.830,44.157,0.000,,24,27,,
T,2021-09-29 05:34:54,47.68954600,17.64152591,4,116.832,44.157,0.000,,25,27,,
T,2021-09-29 05:34:55,47.68954600,17.64152591,4,116.830,44.157,0.000,,25,27,,
T,2021-09-29 05:34:56,47.68954598,17.64152593,4,116.830,44.157,0.000,,24,27,,
T,2021-09-29 05:34:57,47.68954598,17.64152594,4,116.831,44.157,0.000,,25,27,,
T,2021-09-29 05:34:58,47.68954600,17.64152595,4,116.829,44.157,0.000,,25,26,,
T,2021-09-29 05:34:59,47.68954600,17.64152591,4,116.829,44.157,0.000,,25,26,,
T,2021-09-29 05:35:00,47.68954597,17.64152591,4,116.828,44.157,0.000,,24,26,,
T,2021-09-29 05:35:01,47.68954598,17.64152592,4,116.829,44.157,0.000,,25,26,,
T,2021-09-29 05:35:02,47.68954598,17.64152590,4,116.830,44.157,0.000,,24,26,,
T,2021-09-29 05:35:03,47.68954599,17.64152591,4,116.830,44.157,0.000,,25,26,,
T,2021-09-29 05:35:04,47.68954599,17.64152591,4,116.830,44.157,0.000,,24,26,,
T,2021-09-29 05:35:05,47.68954600,17.64152591,4,116.831,44.157,0.000,,24,26,,
T,2021-09-29 05:35:06,47.68954599,17.64152591,4,116.829,44.157,0.000,,25,26,,
T,2021-09-29 05:35:07,47.68954599,17.64152592,4,116.829,44.157,0.000,,25,26,,
T,2021-09-29 05:35:08,47.68954596,17.64152592,4,116.828,44.157,0.000,,25,26,,
T,2021-09-29 05:35:09,47.68954597,17.64152594,4,116.832,44.157,0.000,,25,26,,
T,2021-09-29 05:35:10,47.68954599,17.64152595,4,116.832,44.157,0.000,,25,26,,
T,2021-09-29 05:35:11,47.68954597,17.64152591,4,116.832,44.157,0.000,,25,26,,
T,2021-09-29 05:35:12,47.68954598,17.64152592,4,116.830,44.157,0.000,,25,27,,
T,2021-09-29 05:35:13,47.68954598,17.64152592,4,116.831,44.157,0.000,,25,27,,
T,2021-09-29 05:35:14,47.68954598,17.64152592,4,116.830,44.157,0.000,,25,27,,
T,2021-09-29 05:35:15,47.68954597,17.64152590,4,116.830,44.157,0.000,,25,27,,
T,2021-09-29 05:35:16,47.68954600,17.64152595,4,116.831,44.157,0.000,,24,27,,
T,2021-09-29 05:35:17,47.68954433,17.64154369,4,115.708,44.157,1.630,65,25,27,,
T,2021-09-29 05:35:18,47.68955499,17.64157761,4,115.790,44.157,3.780,65,23,27,,
T,2021-09-29 05:35:19,47.68957313,17.64163188,4,115.805,44.157,5.220,65,25,27,,
T,2021-09-29 05:35:20,47.68959309,17.64169406,4,115.786,44.157,5.110,65,24,27,,
T,2021-09-29 05:35:21,47.68961333,17.64175981,4,115.969,44.157,5.210,64,24,27,,
T,2021-09-29 05:35:22,47.68963672,17.64181650,4,115.964,44.157,4.930,57,22,27,,
T,2021-09-29 05:35:23,47.68966650,17.64186099,4,115.886,44.157,4.600,43,25,27,,
T,2021-09-29 05:35:24,47.68970758,17.64189090,4,115.705,44.157,5.420,25,26,28,,
T,2021-09-29 05:35:25,47.68975650,17.64189963,4,115.372,44.157,5.960,5,27,28,,
T,2021-09-29 05:35:26,47.68981126,17.64188415,4,115.408,44.157,6.310,344,25,28,,
T,2021-09-29 05:35:27,47.68986547,17.64184940,4,115.192,44.157,6.450,334,23,28,,
T,2021-09-29 05:35:28,47.68991373,17.64181434,4,114.901,44.156,6.100,333,21,28,,
T,2021-09-29 05:35:29,47.68996154,17.64177746,4,114.678,44.156,5.510,332,18,28,,
T,2021-09-29 05:35:30,47.68999851,17.64174868,4,114.481,44.156,3.930,332,19,28,,
T,2021-09-29 05:35:31,47.69001973,17.64173274,4,114.478,44.156,1.830,332,19,28,,
T,2021-09-29 05:35:32,47.69003311,17.64172225,4,114.450,44.156,1.230,332,19,28,,
T,2021-09-29 05:35:33,47.69004239,17.64171469,4,114.403,44.156,1.170,332,18,28,,
T,2021-09-29 05:35:34,47.69006001,17.64170108,4,114.315,44.156,2.860,332,17,27,,
T,2021-09-29 05:35:35,47.69009061,17.64167800,4,114.055,44.156,4.650,332,15,27,,
T,2021-09-29 05:35:36,47.69012525,17.64164981,4,114.009,44.156,4.660,331,15,28,,
T,2021-09-29 05:35:37,47.69016754,17.64161514,4,113.931,44.156,5.490,331,16,28,,
T,2021-09-29 05:35:38,47.69021449,17.64157723,4,114.462,44.156,6.590,331,19,28,,
T,2021-09-29 05:35:39,47.69027164,17.64153450,4,113.687,44.156,7.240,332,19,28,,
T,2021-09-29 05:35:40,47.69033178,17.64148818,4,113.356,44.155,7.820,333,19,28,,
T,2021-09-29 05:35:41,47.69040177,17.64143692,4,112.825,44.155,8.570,333,16,27,,
T,2021-09-29 05:35:42,47.69046825,17.64138356,4,112.909,44.155,8.620,333,17,27,,
T,2021-09-29 05:35:43,47.69054030,17.64132837,4,113.191,44.155,9.200,333,12,27,,
T,2021-09-29 05:35:44,47.69061202,17.64127509,4,113.276,44.155,9.110,333,14,28,,
T,2021-09-29 05:35:45,47.69068511,17.64121758,4,113.209,44.155,8.830,332,13,28,,
T,2021-09-29 05:35:46,47.69075334,17.64116271,4,113.474,44.154,8.510,332,16,28,,
T,2021-09-29 05:35:47,47.69081834,17.64110946,4,113.106,44.154,8.540,332,16,28,,
T,2021-09-29 05:35:48,47.69088925,17.64105281,4,112.949,44.154,8.740,332,16,28,,
T,2021-09-29 05:35:49,47.69095834,17.64099550,4,112.822,44.154,8.880,333,18,28,,
T,2021-09-29 05:35:50,47.69103073,17.64094154,4,112.292,44.154,9.090,334,18,28,,
T,2021-09-29 05:35:51,47.69110144,17.64088840,4,112.355,44.154,9.170,333,17,28,,
T,2021-09-29 05:35:52,47.69117633,17.64083108,4,112.407,44.153,9.350,332,16,27,,
T,2021-09-29 05:35:53,47.69125519,17.64077226,4,112.903,44.153,9.360,332,14,27,,
T,2021-09-29 05:35:54,47.69132672,17.64071288,4,112.698,44.153,9.050,331,18,27,,
T,2021-09-29 05:35:55,47.69139809,17.64065603,4,112.555,44.153,8.780,330,14,27,,
T,2021-09-29 05:35:56,47.69146812,17.64059545,4,112.755,44.153,9.050,331,14,27,,
T,2021-09-29 05:35:57,47.69154324,17.64053592,4,112.760,44.153,9.680,331,15,27,,
T,2021-09-29 05:35:58,47.69161914,17.64047358,4,112.696,44.152,9.810,332,17,28,,
T,2021-09-29 05:35:59,47.69169683,17.64041212,4,112.917,44.152,9.850,332,20,28,,
T,2021-09-29 05:36:00,47.69177491,17.64034970,4,112.932,44.152,9.990,331,21,28,,
T,2021-09-29 05:36:01,47.69185563,17.64028652,4,113.119,44.152,9.840,332,26,28,,
T,2021-09-29 05:36:02,47.69193359,17.64022745,4,113.444,44.152,9.740,333,23,28,,
T,2021-09-29 05:36:03,47.69200982,17.64017069,4,113.545,44.152,9.730,334,25,28,,
T,2021-09-29 05:36:04,47.69209075,17.64011012,4,113.593,44.151,9.690,333,25,28,,
T,2021-09-29 05:36:05,47.69216253,17.64005644,4,113.721,44.151,8.370,333,23,28,,
T,2021-09-29 05:36:06,47.69222352,17.64001305,4,113.978,44.151,6.780,333,24,28,,
T,2021-09-29 05:36:07,47.69226878,17.63998019,4,113.720,44.151,4.330,333,25,28,,
T,2021-09-29 05:36:08,47.69229701,17.63995820,4,113.879,44.151,2.840,333,25,28,,
T,2021-09-29 05:36:09,47.69232081,17.63994011,4,114.054,44.151,2.830,332,25,28,,
T,2021-09-29 05:36:10,47.69234725,17.63991748,4,114.430,44.151,3.680,330,24,28,,
T,2021-09-29 05:36:11,47.69236677,17.63990090,4,114.848,44.151,1.780,326,23,28,,
T,2021-09-29 05:36:12,47.69237628,17.63989074,4,114.873,44.151,0.490,325,24,28,,
T,2021-09-29 05:36:13,47.69238024,17.63988704,4,114.866,44.151,0.220,324,24,28,,
T,2021-09-29 05:36:14,47.69238944,17.63987544,4,115.018,44.151,2.110,322,22,28,,
T,2021-09-29 05:36:15,47.69240422,17.63983910,4,114.984,44.151,4.080,304,23,28,,
T,2021-09-29 05:36:16,47.69240412,17.63977658,4,115.183,44.151,5.490,271,24,28,,
T,2021-09-29 05:36:17,47.69238858,17.63969566,4,115.925,44.151,6.920,251,24,28,,
T,2021-09-29 05:36:18,47.69236394,17.63961152,4,115.929,44.151,7.110,246,21,28,,
T,2021-09-29 05:36:19,47.69233276,17.63951462,4,115.415,44.151,8.770,245,21,28,,
T,2021-09-29 05:36:20,47.69229296,17.63939458,4,115.311,44.151,10.340,244,22,28,,
T,2021-09-29 05:36:21,47.69225169,17.63927153,4,115.552,44.151,10.730,244,21,28,,
T,2021-09-29 05:36:22,47.69220666,17.63913745,4,115.776,44.151,11.690,243,22,28,,
T,2021-09-29 05:36:23,47.69215939,17.63900273,4,115.804,44.151,11.960,242,21,28,,
T,2021-09-29 05:36:24,47.69210919,17.63886050,4,115.748,44.151,12.100,243,20,28,,
T,2021-09-29 05:36:25,47.69205968,17.63871285,4,116.006,44.151,11.990,243,20,28,,
T,2021-09-29 05:36:26,47.69201175,17.63857071,4,115.814,44.152,11.780,243,20,28,,
T,2021-09-29 05:36:27,47.69196481,17.63843364,4,115.853,44.152,11.610,244,20,28,,
T,2021-09-29 05:36:28,47.69191930,17.63829487,4,115.685,44.152,11.540,244,20,28,,
T,2021-09-29 05:36:29,47.69187306,17.63815879,4,115.400,44.152,11.450,244,20,27,,
T,2021-09-29 05:36:30,47.69182766,17.63802433,4,115.541,44.152,11.110,243,17,27,,
T,2021-09-29 05:36:31,47.69178456,17.63789999,4,115.346,44.152,10.480,242,15,27,,
T,2021-09-29 05:36:32,47.69174386,17.63778250,4,114.857,44.152,9.450,242,17,27,,
T,2021-09-29 05:36:33,47.69170697,17.63768123,4,114.746,44.152,7.560,242,15,28,,
T,2021-09-29 05:36:34,47.69168041,17.63760630,4,114.563,44.152,5.360,242,16,28,,
T,2021-09-29 05:36:35,47.69166217,17.63755177,4,114.257,44.152,4.050,242,18,28,,
T,2021-09-29 05:36:36,47.69165015,17.63751470,4,114.179,44.152,2.500,243,21,28,,
T,2021-09-29 05:36:37,47.69164061,17.63748616,4,113.820,44.152,2.080,243,19,28,,
T,2021-09-29 05:36:38,47.69162961,17.63745505,4,113.676,44.152,3.100,243,19,28,,
T,2021-09-29 05:36:39,47.69161529,17.63741174,4,113.360,44.153,4.490,243,20,28,,
T,2021-09-29 05:36:40,47.69160330,17.63735157,4,113.270,44.153,5.110,254,22,28,,
T,2021-09-29 05:36:41,47.69160879,17.63728308,4,113.572,44.153,5.080,279,24,28,,
T,2021-09-29 05:36:42,47.69163677,17.63722750,4,113.690,44.152,5.570,310,23,28,,
T,2021-09-29 05:36:43,47.69167938,17.63718029,4,113.883,44.152,6.610,330,22,28,,
T,2021-09-29 05:36:44,47.69173434,17.63713519,4,114.379,44.152,6.920,332,21,28,,
T,2021-09-29 05:36:45,47.69178403,17.63707726,4,114.672,44.152,7.200,320,16,28,,
T,2021-09-29 05:36:46,47.69182156,17.63699789,4,115.081,44.152,7.410,301,22,28,,
T,2021-09-29 05:36:47,47.69183774,17.63690526,4,114.906,44.152,7.690,278,25,28,,
T,2021-09-29 05:36:48,47.69182220,17.63680128,4,114.642,44.152,8.440,251,26,28,,
T,2021-09-29 05:36:49,47.69177724,17.63669885,4,114.437,44.152,9.380,232,27,28,,
T,2021-09-29 05:36:50,47.69171543,17.63660432,4,113.368,44.152,10.390,222,28,28,,
T,2021-09-29 05:36:51,47.69164894,17.63650314,4,113.134,44.152,11.440,225,27,28,,
T,2021-09-29 05:36:52,47.69157986,17.63638336,4,112.367,44.153,11.450,230,26,28,,
T,2021-09-29 05:36:53,47.69151376,17.63625240,4,112.183,44.153,12.590,234,27,28,,
T,2021-09-29 05:36:54,47.69144934,17.63610647,4,111.641,44.153,13.530,238,25,28,,
T,2021-09-29 05:36:55,47.69138990,17.63595181,4,111.283,44.153,13.750,241,26,28,,
T,2021-09-29 05:36:56,47.69133222,17.63579174,4,111.334,44.153,13.530,243,25,28,,
T,2021-09-29 05:36:57,47.69127556,17.63562852,4,111.362,44.153,13.250,243,24,28,,
T,2021-09-29 05:36:58,47.69122054,17.63546967,4,111.467,44.153,13.130,243,25,28,,
T,2021-09-29 05:36:59,47.69116603,17.63531710,4,111.665,44.154,13.200,242,24,28,,
T,2021-09-29 05:37:00,47.69110948,17.63515998,4,111.900,44.154,13.460,242,26,28,,
T,2021-09-29 05:37:01,47.69105341,17.63500085,4,111.752,44.154,13.490,243,24,28,,
T,2021-09-29 05:37:02,47.69100055,17.63484110,4,111.972,44.154,13.350,244,25,28,,
T,2021-09-29 05:37:03,47.69095070,17.63468334,4,111.610,44.154,13.380,246,24,28,,
T,2021-09-29 05:37:04,47.69090290,17.63451974,4,111.879,44.154,13.510,248,25,28,,
T,2021-09-29 05:37:05,47.69085431,17.63434701,4,111.822,44.154,13.630,248,26,28,,
T,2021-09-29 05:37:06,47.69080719,17.63418051,4,111.864,44.155,13.730,247,24,28,,
T,2021-09-29 05:37:07,47.69075836,17.63401626,4,111.778,44.155,13.830,246,24,28,,
T,2021-09-29 05:37:08,47.69070571,17.63384317,4,111.914,44.155,13.850,246,26,28,,
T,2021-09-29 05:37:09,47.69065441,17.63367439,4,111.923,44.155,13.750,247,26,28,,
T,2021-09-29 05:37:10,47.69060686,17.63350798,4,111.755,44.155,13.550,248,27,28,,
T,2021-09-29 05:37:11,47.69056080,17.63334246,4,111.888,44.155,13.410,248,27,28,,
T,2021-09-29 05:37:12,47.69051801,17.63318227,4,111.995,44.155,13.260,249,26,28,,
T,2021-09-29 05:37:13,47.69047308,17.63301588,4,112.030,44.155,13.040,249,26,28,,
T,2021-09-29 05:37:14,47.69042999,17.63285471,4,111.893,44.155,12.750,249,26,28,,
T,2021-09-29 05:37:15,47.69038817,17.63269778,4,111.984,44.156,12.590,249,25,28,,
T,2021-09-29 05:37:16,47.69034748,17.63254274,4,111.947,44.156,12.320,249,27,28,,
T,2021-09-29 05:37:17,47.69030825,17.63239378,4,112.059,44.156,11.850,249,25,28,,
T,2021-09-29 05:37:18,47.69027154,17.63225649,4,112.140,44.156,10.420,248,21,28,,
T,2021-09-29 05:37:19,47.69023658,17.63214157,4,112.102,44.156,8.750,246,25,28,,
T,2021-09-29 05:37:20,47.69019847,17.63205372,4,112.063,44.156,7.510,235,18,28,,
T,2021-09-29 05:37:21,47.69014778,17.63198544,4,112.496,44.156,7.310,217,22,28,,
T,2021-09-29 05:37:22,47.69008437,17.63195018,4,112.922,44.156,7.820,196,26,28,,
T,2021-09-29 05:37:23,47.69001579,17.63194863,4,113.397,44.156,8.090,175,22,28,,
T,2021-09-29 05:37:24,47.68994707,17.63198892,4,113.325,44.157,8.290,153,24,28,,
T,2021-09-29 05:37:25,47.68988794,17.63205683,4,113.834,44.157,8.460,139,24,28,,
T,2021-09-29 05:37:26,47.68983997,17.63213732,4,113.875,44.157,8.120,128,23,28,,
T,2021-09-29 05:37:27,47.68980368,17.63222676,4,114.308,44.157,7.610,118,23,28,,
T,2021-09-29 05:37:28,47.68978328,17.63231492,4,114.695,44.157,6.960,105,23,28,,
T,2021-09-29 05:37:29,47.68977947,17.63240276,4,115.043,44.157,6.370,90,24,28,,
T,2021-09-29 05:37:30,47.68979227,17.63247910,4,114.798,44.157,5.800,73,21,28,,
T,2021-09-29 05:37:31,47.68982165,17.63254917,4,115.046,44.157,6.410,54,24,28,,
T,2021-09-29 05:37:32,47.68986967,17.63260174,4,115.544,44.157,6.800,31,25,28,,
T,2021-09-29 05:37:33,47.68992917,17.63261535,4,116.026,44.157,7.090,3,25,28,,
T,2021-09-29 05:37:34,47.68999033,17.63259277,4,116.535,44.156,7.620,338,25,28,,
T,2021-09-29 05:37:35,47.69005795,17.63255291,4,117.091,44.156,8.680,334,26,28,,
T,2021-09-29 05:37:36,47.69013418,17.63250279,4,117.246,44.156,9.840,336,26,28,,
T,2021-09-29 05:37:37,47.69021920,17.63244769,4,117.545,44.156,10.080,336,23,28,,
T,2021-09-29 05:37:38,47.69030520,17.63239529,4,117.635,44.156,10.470,335,25,28,,
T,2021-09-29 05:37:39,47.69039007,17.63233836,4,117.922,44.156,11.020,335,26,28,,
T,2021-09-29 05:37:40,47.69048395,17.63227940,4,118.373,44.155,11.160,336,27,28,,
T,2021-09-29 05:37:41,47.69057671,17.63222095,4,118.672,44.155,11.120,337,27,28,,
T,2021-09-29 05:37:42,47.69066909,17.63216500,4,119.004,44.155,11.060,337,27,28,,
T,2021-09-29 05:37:43,47.69075807,17.63210984,4,119.059,44.155,10.830,337,28,28,,
T,2021-09-29 05:37:44,47.69084328,17.63205361,4,118.770,44.154,10.600,336,27,28,,
T,2021-09-29 05:37:45,47.69093469,17.63199282,4,118.205,44.154,10.700,336,27,28,,
T,2021-09-29 05:37:46,47.69102390,17.63193554,4,117.685,44.154,10.700,336,25,28,,
T,2021-09-29 05:37:47,47.69111333,17.63187786,4,117.399,44.154,10.830,336,25,28,,
T,2021-09-29 05:37:48,47.69120287,17.63182131,4,117.083,44.154,10.760,337,24,28,,
T,2021-09-29 05:37:49,47.69129023,17.63176622,4,116.767,44.153,10.440,337,22,28,,
T,2021-09-29 05:37:50,47.69137528,17.63171174,4,116.383,44.153,10.160,338,23,28,,
T,2021-09-29 05:37:51,47.69145514,17.63166097,4,115.763,44.153,9.830,338,22,28,,
T,2021-09-29 05:37:52,47.69153183,17.63161429,4,115.492,44.153,9.020,337,20,28,,
T,2021-09-29 05:37:53,47.69160566,17.63156241,4,115.406,44.153,8.660,336,20,28,,
T,2021-09-29 05:37:54,47.69167913,17.63151506,4,115.320,44.152,9.030,336,20,28,,
T,2021-09-29 05:37:55,47.69174913,17.63147373,4,115.515,44.152,8.400,338,20,28,,
T,2021-09-29 05:37:56,47.69181944,17.63143344,4,114.858,44.152,7.960,339,21,28,,
T,2021-09-29 05:37:57,47.69188995,17.63138876,4,114.351,44.152,8.840,336,20,28,,
T,2021-09-29 05:37:58,47.69196052,17.63133282,4,113.708,44.152,9.290,332,20,28,,
T,2021-09-29 05:37:59,47.69203410,17.63127232,4,113.168,44.152,9.580,331,15,28,,
T,2021-09-29 05:38:00,47.69210897,17.63121606,4,112.574,44.151,9.720,334,15,28,,
